PROGRAMA,CODIGO_SNIP,CODIGO_UNIFICADO,NOMBRE_PROYECTO,UNIDAD_EJECUTORA,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,BENEFICIARIOS,COSTO_TOTAL_INVERSION,MODALIDAD_FINANCIAMIENTO,ETAPA,ESTADO,FECHA_INICIO,FECHA_FIN,ESTADO_PIP_MEF,LATITUD,LONGITUD
PNSR,284383,2195426,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CASERIO DE MONTE GRANDE ALTO, DISTRITO DE HUARMACA - HUANCABAMBA - PIURA",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PIURA,HUANCABAMBA,HUARMACA,200304,350,2373131.8,NÚCLEO EJECUTOR,OBRA,CERRADO,2019-10-24,2021-02-25,CERRADO,-5.584619999999973,-79.52109999999999
PNSR,293719,2260079,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO RIO SANTA, DISTRITO DE RIO NEGRO – SATIPO – JUNÍN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,JUNIN,SATIPO,RIO NEGRO,120607,224,2525246.73,NÚCLEO EJECUTOR,OBRA,POST EJECUCIÓN,2019-11-04,2021-11-29,ACTIVO,-11.100989999999967,-74.69651999999996
PNSR,293337,2254844,"INSTALACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO SAN MIGUEL DE CUVIRIAKI, DISTRITO DE RIO NEGRO - SATIPO - JUNIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,JUNIN,SATIPO,RIO NEGRO,120607,201,2329013.9,NÚCLEO EJECUTOR,OBRA,CERRADO,2019-11-01,2021-07-07,CERRADO,-11.100989999999967,-74.69651999999996
PNSR,292894,2200393,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE SANEAMIENTO EN EL CENTRO POBLADO PERLA DEL IMAZA , DISTRITO DE YAMBRASBAMBA - BONGARA - AMAZONAS",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,AMAZONAS,BONGARA,YAMBRASBAMBA,10312,345,2559045.31,NÚCLEO EJECUTOR,OBRA,POST EJECUCIÓN,2019-11-06,2021-04-09,ACTIVO,-5.669499999999971,-77.76760999999993
PNSR,291617,2235732,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO SAN SEBASTIAN, DISTRITO DE RIO NEGRO - PROVINCIA DE SATIPO - REGIÓN JUNÍN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,JUNIN,SATIPO,RIO NEGRO,120607,210,1892016.89,NÚCLEO EJECUTOR,OBRA,CERRADO,2019-11-11,2021-04-30,CERRADO,-11.100989999999967,-74.69651999999996
PNSR,299031,2264251,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE TAMBOCUCHO , DISTRITO DE SOCOS - HUAMANGA - AYACUCHO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,AYACUCHO,HUAMANGA,SOCOS,50112,307,1852057.46,NÚCLEO EJECUTOR,OBRA,CERRADO,2019-08-06,2020-08-31,CERRADO,-13.169149999999945,-74.30822999999998
PNSR,302276,2283850,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE UMACHULLO , DISTRITO DE COASA - CARABAYA - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,CARABAYA,COASA,210304,321,2198662.39,NÚCLEO EJECUTOR,OBRA,CERRADO,2021-04-07,2021-09-30,CERRADO,-13.98766999999998,-70.01652999999999
PNSR,291525,2235650,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CENTRO POBLADO SANTA ROSA , DISTRITO DE ALONSO DE ALVARADO - LAMAS - SAN MARTIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,220502,305,2232661.58,NÚCLEO EJECUTOR,OBRA,POST EJECUCIÓN,2021-04-17,2022-02-18,ACTIVO,-6.226689999999962,-76.81567999999999
PNSR,294039,2200395,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION DE EXCRETAS DE LA LOCALIDAD SANTA ROSILLO DE UPAQUIHUA , DISTRITO DE BUENOS AIRES - PICOTA - SAN MARTIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,PICOTA,BUENOS AIRES,220702,251,2261410.41,NÚCLEO EJECUTOR,OBRA,CERRADO,2021-04-14,2021-11-25,CERRADO,-5.264029999999934,-79.96548999999999
PNSR,294020,2202167,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION DE EXCRETAS DE LA LOCALIDAD SANTA ANA DEL RIO MAYO , DISTRITO DE ZAPATERO - LAMAS - SAN MARTIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,LAMAS,ZAPATERO,220511,266,2315387.46,NÚCLEO EJECUTOR,OBRA,TRANSFERENCIA,2021-04-16,2022-01-06,ACTIVO,-6.51470999999998,-76.48740999999995
PNSR,292988,2200850,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE SANEAMIENTO BÁSICO EN EL CENTRO POBLADO DE MACHUNGO , DISTRITO DE ALBERTO LEVEAU - SAN MARTIN - SAN MARTIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,220902,247,1786335.14,NÚCLEO EJECUTOR,OBRA,CERRADO,2021-04-19,2021-09-15,CERRADO,-6.719379999999944,-76.26896999999997
PNSR,292126,2202911,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO EN LA LOCALIDAD DE SAN VICENTE DE CANETE , DISTRITO DE MAZAMARI - SATIPO - JUNIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,JUNIN,SATIPO,MAZAMARI,120604,242,1944147.38,NÚCLEO EJECUTOR,OBRA,CERRADO,2021-03-01,2021-06-28,CERRADO,-11.325359999999932,-74.52975999999995
PNSR,293135,2251082,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE SANTA ROSA , DISTRITO DE FRIAS - AYABACA - PIURA",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PIURA,AYABACA,FRIAS,200202,284,2373752.18,NÚCLEO EJECUTOR,OBRA,POST EJECUCIÓN,2021-10-04,2022-05-31,ACTIVO,-4.930279999999925,-79.94733999999994
PNSR,298317,2307914,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE PHUSCA , DISTRITO DE USICAYOS - CARABAYA - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,CARABAYA,USICAYOS,210310,364,2993356.23,NÚCLEO EJECUTOR,OBRA,EN EJECUCIÓN,2021-08-09,2023-09-23,ACTIVO,-14.127339999999947,-69.96712999999994
PNSR,293722,2200394,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION DE EXCRETAS DE LA LOCALIDAD EL MIRADOR , DISTRITO DE BUENOS AIRES - PICOTA - SAN MARTIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,"PICOTA,BELLAVISTA","BUENOS AIRES,SAN PABLO",220702,343,2143742.43,NÚCLEO EJECUTOR,OBRA,CERRADO,2021-05-08,2021-12-08,CERRADO,-34.67267999999996,-58.48744999999997
PNSR,292368,2235255,"AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO EN EL CENTRO POBLADO VISTA ALEGRE, DISTRITO DE SORITOR - MOYOBAMBA - SAN MARTÍN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,MOYOBAMBA,SORITOR,220105,333,2467310.35,NÚCLEO EJECUTOR,OBRA,TRANSFERENCIA,2021-05-03,2021-11-25,ACTIVO,-6.123569999999972,-77.09703999999994
PNSR,292134,2235252,"AMPLIACIÓN Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO DEL CENTRO POBLADO LIMABAMBA, DISTRITO DE SORITOR -MOYOBAMBA- SAN MARTIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,MOYOBAMBA,SORITOR,220105,346,2498132.29,NÚCLEO EJECUTOR,OBRA,POST EJECUCIÓN,2021-05-04,2021-11-30,ACTIVO,-6.123569999999972,-77.09703999999994
PNSR,291902,2235590,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO BELLA DURMIENTE, DISTRITO DE PAMPA HERMOSA - SATIPO - JUNÍN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,JUNIN,SATIPO,PAMPA HERMOSA,120605,203,1447107.54,NÚCLEO EJECUTOR,OBRA,CERRADO,2019-08-15,2020-01-28,CERRADO,-11.392489999999952,-74.75201999999996
PNSR,290932,2254001,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE SANEAMIENTO EN EL CENTRO POBLADO DUELAC, DISTRITO DE JAMALCA- UTCUBAMBA- AMAZONAS",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,AMAZONAS,UTCUBAMBA,JAMALCA,10705,266,2232366.11,NÚCLEO EJECUTOR,OBRA,TRANSFERENCIA,2019-11-07,2020-12-07,ACTIVO,-5.889509999999973,-78.25382999999994
PNSR,306781,2260980,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE ALTO HUAHUARI , DISTRITO DE RIO NEGRO - SATIPO - JUNIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,JUNIN,SATIPO,RIO NEGRO,120607,306,1997706.71,NÚCLEO EJECUTOR,OBRA,CERRADO,2019-11-11,2020-10-24,CERRADO,-11.100989999999967,-74.69651999999996
PNSR,300046,2284317,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE SANEAMIENTO EN EL CENTRO POBLADO URCOPATA, DISTRITO DE LAMAS , PROVINCIA DE LAMAS - SAN MARTIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,LAMAS,LAMAS,220501,229,1637630.23,NÚCLEO EJECUTOR,OBRA,CERRADO,2021-04-14,2021-07-31,CERRADO,-6.277034484999945,-76.42064513599996
PNSR,289548,2198631,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO RURAL DE BUENOS AIRES, DISTRITO DE BELLAVISTA, PROVINCIA DE BELLAVISTA, DEPARTAMENTO DE SAN MARTIN",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,SAN MARTIN,BELLAVISTA,BELLAVISTA,220201,203,1642585.96,NÚCLEO EJECUTOR,OBRA,TRANSFERENCIA,2021-08-16,2022-02-18,ACTIVO,-4.89017999999993,-80.67415999999997
PNSR,240682,2183858,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE CHAJANA, DISTRITO DE ACORA - PUNO - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,PUNO,ACORA,210101,277,1988809.59,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-10-19,2016-11-04,CERRADO,-15.973859999999945,-69.79544999999996
PNSR,267125,2185041,MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE PUCHURI  - DISTRITO SICUANI- PROVINCIA CANCHIS - REGIÓN CUSCO,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,CUSCO,CANCHIS,SICUANI,80601,375,1911188.23,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-03,2016-10-14,CERRADO,-14.272689999999955,-71.23077999999998
PNSR,255366,2185032,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL ANEXO DE PICOTAYOC DE LA COMUNIDAD DE QUEROMARCA,  DISTRITO TINTA, PROVINCIA CANCHIS, REGIÓN CUSCO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,CUSCO,CANCHIS,TINTA,80608,178,1518544.67,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-03,2016-10-04,CERRADO,-14.111969999999928,-71.41885999999994
PNSR,257185,2187531,"MEJORAMIENTO Y AMPLIACION DE LOS  SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA TITIHUE (SECTOR JACHA), DISTRITO DE HUANCANÉ, PROVINCIA DE HUANCANÉ, DEPARTAMENTO DE PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,HUANCANE,HUANCANE,210601,232,1277927.62,NÚCLEO EJECUTOR,OBRA,CERRADO,2016-04-04,2016-09-30,CERRADO,-15.200409999999977,-69.76316999999995
PNSR,253332,2183863,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  DE LA COMUNIDAD CAMPESINA DE HUAÑUSCURO, CENTRO  POBLADO JAYU JAYU, DISTRITO DE ACORA, PUNO - PUNO.",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,PUNO,ACORA,210102,487,2426587.96,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-04,2016-09-14,CERRADO,-15.973859999999945,-69.79544999999996
PNSR,253805,2189341,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  DE LA COMUNIDAD CAMPESINA DE MOCARAYA, CENTRO  POBLADO CCAPALLA, DISTRITO DE ACORA, PUNO - PUNO.",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,PUNO,ACORA,210102,224,1659874.41,NÚCLEO EJECUTOR,OBRA,TRANSFERENCIA,2015-10-21,2016-09-15,ACTIVO,-15.973859999999945,-69.79544999999996
PNSR,257060,2187534,"MEJORAMIENTO Y AMPLIACION DE LOS  SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE TIQUIRINI - TOTERIA, DISTRITO DE HUANCANÉ, PROVINCIA DE HUANCANÉ, DEPARTAMENTO DE PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,HUANCANE,HUANCANE,210601,303,1965356.7,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-10-26,2016-09-02,CERRADO,-15.200409999999977,-69.76316999999995
PNSR,267653,2185040,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LOS BARRIOS DE CHILCOMA ALTO Y CHILCOMA BAJO DE LA COMUNIDAD DE CHIHUACO,  DISTRITO SICUANI, PROVINCIA CANCHIS, REGIÓN CUSCO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,CUSCO,CANCHIS,SICUANI,80601,453,2416629.05,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-05,2016-07-11,CERRADO,-14.272689999999955,-71.23077999999998
PNSR,257213,2189509,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS LA COMUNIDAD CAMPESINA DE QUENAFAJA, DISTRITO DE ACORA, PROVINCIA DE PUNO, DEPARTAMENTO PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,PUNO,ACORA,210102,510,2488488.33,NÚCLEO EJECUTOR,OBRA,POST EJECUCIÓN,2015-10-15,2017-06-02,ACTIVO,-15.973859999999945,-69.79544999999996
PNSR,253810,2186041,"MEJORAMIENTO Y AMPLIACIÓN DE LOS  SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD  CAMPESINA DE VILLAPAMPA, DISTRITO DE ASILLO, AZÁNGARO-PUNO.",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,AZANGARO,ASILLO,210204,308,2394705.02,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-09,2016-10-07,CERRADO,-14.787039999999934,-70.35338999999993
PNSR,247305,2178837,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE UNIDADES BÁSICAS DE SANEAMIENTO (UBS) EN LA LOCALIDAD DE HUITOTOCCTO, DISTRITO DE TAMBO, PROVINCIA  DE LA MAR - AYACUCHO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,AYACUCHO,LA MAR,TAMBO,50508,264,1484547.24,NÚCLEO EJECUTOR,OBRA,CERRADO,2016-01-02,2016-08-16,CERRADO,-12.947729999999979,-74.01897999999994
PNSR,250019,2172737,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE UNIDADES BÁSICAS DE SANEAMIENTO (UBS) EN LA LOCALIDAD DE MAHUAYURA, DISTRITO DE TAMBO, PROVINCIA  DE LA MAR - AYACUCHO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,AYACUCHO,LA MAR,TAMBO,50508,323,1429991.26,NÚCLEO EJECUTOR,OBRA,CERRADO,2016-01-04,2016-08-24,CERRADO,-12.947729999999979,-74.01897999999994
PNSR,257062,2187529,"MEJORAMIENTO Y AMPLIACION DE LOS  SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA SANTA CRUZ DE MACHARIRI, DISTRITO DE ASILLO, AZANGARO - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,AZANGARO,ASILLO,210204,314,1954077.47,NÚCLEO EJECUTOR,OBRA,CONCLUIDO,2015-10-19,2018-11-29,ACTIVO,-14.787039999999934,-70.35338999999993
PNSR,245437,2172724,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA  POTABLE E INSTALACIÓN DE UNIDADES BÁSICAS DE SANEAMIENTO (UBS) EN LA LOCALIDAD DE CHALHUAMAYO ALTA, DISTRITO DE TAMBO, PROVINCIA  DE LA MAR - AYACUCHO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,AYACUCHO,LA MAR,TAMBO,50508,224,1117487.71,NÚCLEO EJECUTOR,OBRA,CERRADO,2016-01-11,2016-08-27,CERRADO,-12.947729999999979,-74.01897999999994
PNSR,252468,2172755,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL ANEXO SANTA ANA DE LA COMUNIDAD DE SANTA LUCIA - DISTRITO POMACANCHI - PROVINCIA ACOMAYO - REGIÓN CUSCO,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,CUSCO,ACOMAYO,POMACANCHI,80205,216,1665810.23,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-09,2016-11-10,CERRADO,-13.996739999999932,-71.56320999999997
PNSR,252318,2183861,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE QUELCCA OPOJANI, DISTRITO DE ACORA, PROVINCIA DE PUNO, DEPARTAMENTO PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,PUNO,ACORA,210102,561,2083097.92,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-09,2016-07-27,CERRADO,-15.973859999999945,-69.79544999999996
PNSR,257913,2178735,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE HUMAHUIRE , DISTRITO DE TAMBOBAMBA - COTABAMBAS - APURIMAC",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,APURIMAC,COTABAMBAS,TAMBOBAMBA,30501,275,1412864.91,NÚCLEO EJECUTOR,OBRA,CERRADO,2016-03-14,2016-12-07,CERRADO,-13.946899999999971,-72.17560999999995
PNSR,240743,2170996,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DE LA LOCALIDAD DE VISTA ALEGRE , DISTRITO DE YAULI - HUANCAVELICA - HUANCAVELICA",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,HUANCAVELICA,HUANCAVELICA,YAULI,90117,463,1974148.61,NÚCLEO EJECUTOR,OBRA,CERRADO,2016-05-02,2016-12-14,CERRADO,-12.736479999999972,-74.82304999999997
PNSR,252328,2186038,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  DE LA COMUNIDAD CAMPESINA DE PARAPICHUZA, CENTRO  POBLADO TOTORANI, DISTRITO DE ACORA, PUNO - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,PUNO,ACORA,210102,178,1742073.13,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-10-19,2016-09-30,CERRADO,-15.973859999999945,-69.79544999999996
PNSR,257047,2189489,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE QUISHUARANI, DISTRITO DE HUANCANÉ, HUANCANÉ - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,HUANCANE,HUANCANE,210601,265,1929746.15,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-10-26,2016-12-07,CERRADO,-15.200409999999977,-69.76316999999995
PNSR,267151,2186351,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LOS BARRIOS LLACTIHUIRI - COLLPATERA DE LA COMUNIDAD DE HERCCA - DISTRITO SICUANI - PROVINCIA CANCHIS - REGIÓN CUSCO,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,CUSCO,CANCHIS,SICUANI,80601,317,2319540.27,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-09,2016-07-07,CERRADO,-14.272689999999955,-71.23077999999998
PNSR,259284,2183849,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE SAN ANDRES DE YANACCA , DISTRITO DE TAMBOBAMBA - COTABAMBAS - APURIMAC",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,APURIMAC,COTABAMBAS,TAMBOBAMBA,30501,344,1681631.7,NÚCLEO EJECUTOR,OBRA,CERRADO,2016-06-14,2017-03-03,CERRADO,-13.946899999999971,-72.17560999999995
PNSR,237087,2170950,INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DE LA LOCALIDAD DE CCARHUACCPAMPA BAJO – DISTRITO YAULI – PROVINCIA HUANCAVELICA – REGIÓN HUANCAVELICA,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,HUANCAVELICA,HUANCAVELICA,YAULI,90117,232,1132367.79,NÚCLEO EJECUTOR,OBRA,CONCLUIDO,2016-06-22,2017-02-14,ACTIVO,-12.736479999999972,-74.82304999999997
PNSR,242479,2170955,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DE LA LOCALIDAD DE HORNOPAMPA , DISTRITO DE YAULI - HUANCAVELICA - HUANCAVELICA",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,HUANCAVELICA,ACOBAMBA,PAUCARA,90117,242,1528823.54,NÚCLEO EJECUTOR,OBRA,CERRADO,2016-06-22,2017-02-28,CERRADO,-12.728329999999971,-74.66644999999994
PNSR,251803,2172747,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DE LA COMUNIDAD DE JILAYHUA,  DISTRITO YANAOCA, PROVINCIA CANAS, REGIÓN CUSCO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,CUSCO,CANAS,YANAOCA,80501,558,2465239.54,NÚCLEO EJECUTOR,OBRA,CONCLUIDO,2016-05-16,2017-02-16,ACTIVO,-14.217759999999942,-71.43077999999997
PNSR,267651,2185038,MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL BARRIO OLLERIA DE LA COMUNIDAD DE HERCCA - DISTRITO SICUANI- PROVINCIA CANCHIS - REGIÓN CUSCO,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,CUSCO,CANCHIS,SICUANI,80601,286,1647052.17,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-04,2016-08-09,CERRADO,-14.272689999999955,-71.23077999999998
PNSR,259174,2185036,MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD DE LAHUALAHUA PATATINTA -  DISTRITO TINTA - PROVINCIA CANCHIS - REGIÓN CUSCO,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,CUSCO,CANCHIS,TINTA,80608,270,1919048.98,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-16,2016-08-22,CERRADO,-14.111969999999928,-71.41885999999994
PNSR,253796,2186044,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE CHOQUEPIÑA, DISTRITO DE ASILLO, AZANGARO - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,AZANGARO,ASILLO,210204,296,1619114.79,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-09,2016-07-07,CERRADO,-14.787039999999934,-70.35338999999993
PNSR,253339,2189344,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  DE LA COMUNIDAD CAMPESINA DE  CHALLACOLLO, CENTRO  POBLADO INCASAMAWI, DISTRITO DE ACORA, PUNO - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,PUNO,PUNO,ACORA,210102,401,2182877.11,NÚCLEO EJECUTOR,OBRA,CERRADO,2015-11-04,2016-12-07,CERRADO,-15.973859999999945,-69.79544999999996
